資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230203,"2,667,634","179,093",14.90,"1,959,833",73.47,340,84,46,28,182,69.74,65.40
20230117,"2,667,634","179,492",14.86,"1,956,682",73.35,340,85,46,27,182,69.64,64.70
20230113,"2,667,634","179,649",14.85,"1,955,257",73.30,340,85,45,28,182,69.58,64.30
20230106,"2,667,634","180,506",14.78,"1,950,791",73.13,341,85,46,27,183,69.43,64.00
20221230,"2,667,634","180,796",14.75,"1,948,056",73.03,338,81,47,27,183,69.36,63.50
20221223,"2,667,634","181,072",14.73,"1,945,667",72.94,338,81,46,28,183,69.27,64.20
20221216,"2,667,634","181,780",14.68,"1,944,780",72.90,336,85,48,30,173,69.04,64.00
20221209,"2,667,634","182,220",14.64,"1,943,816",72.87,338,84,45,32,177,69.04,63.10
20221202,"2,667,926","183,117",14.57,"1,939,867",72.71,335,81,46,32,176,68.91,61.90
20221125,"2,667,926","183,354",14.55,"1,937,987",72.64,337,83,44,32,178,68.85,60.20
20221118,"2,667,926","183,438",14.54,"1,938,744",72.67,338,82,45,32,179,68.88,60.30
20221111,"2,667,926","183,965",14.50,"1,936,726",72.59,341,86,46,34,175,68.61,60.00
20221104,"2,667,926","183,966",14.50,"1,937,414",72.62,340,89,43,35,173,68.62,56.90
20221028,"2,667,926","183,799",14.52,"1,937,209",72.61,339,84,46,37,172,68.56,56.70
20221021,"2,667,926","183,955",14.50,"1,937,446",72.62,344,82,50,40,172,68.43,56.00
20221014,"2,667,926","183,764",14.52,"1,936,310",72.58,343,81,48,35,179,68.63,57.30
20221007,"2,667,926","183,591",14.53,"1,937,960",72.64,347,82,50,36,179,68.58,58.20
20220930,"2,667,926","183,561",14.53,"1,938,704",72.67,352,87,50,34,181,68.58,58.50
20220923,"2,667,926","183,386",14.55,"1,938,149",72.65,349,83,51,32,183,68.69,60.40
20220916,"2,667,926","182,729",14.60,"1,950,700",73.12,351,88,47,31,185,69.24,63.50
20220908,"2,667,926","182,609",14.61,"1,950,365",73.10,351,82,47,36,186,69.17,63.70
20220902,"2,668,453","183,309",14.56,"1,945,855",72.92,353,84,47,36,186,68.94,62.10
20220826,"2,668,453","183,306",14.56,"1,946,451",72.94,352,84,46,35,187,69.04,64.20
20220819,"2,668,453","183,549",14.54,"1,943,332",72.83,354,85,47,37,185,68.81,63.00
20220812,"2,668,453","183,524",14.54,"1,943,368",72.83,355,86,49,34,186,68.86,64.50
20220805,"2,668,453","183,748",14.52,"1,943,314",72.83,356,86,50,32,188,68.90,62.00
20220729,"2,668,453","184,287",14.48,"1,940,769",72.73,359,87,50,35,187,68.67,62.20
20220722,"2,668,453","184,738",14.44,"1,939,749",72.69,362,88,48,38,188,68.58,60.90
20220715,"2,668,453","184,856",14.44,"1,939,563",72.68,360,92,48,34,186,68.60,58.70
20220708,"2,668,453","185,082",14.42,"1,937,680",72.61,360,90,48,37,185,68.47,57.40
20220701,"2,668,453","184,571",14.46,"1,941,262",72.75,355,90,47,31,187,68.83,57.10
20220624,"2,668,453","181,924",14.67,"1,957,390",73.35,360,89,48,29,194,69.48,68.50
20220617,"2,668,453","182,521",14.62,"1,955,412",73.28,364,91,46,35,192,69.21,69.90
20220610,"2,668,453","182,696",14.61,"1,953,231",73.20,367,96,44,33,194,69.15,68.70
20220602,"2,668,453","183,133",14.57,"1,948,361",73.01,365,95,47,33,190,68.91,68.90
20220527,"2,668,876","183,812",14.52,"1,945,180",72.88,361,90,49,35,187,68.78,67.00
20220520,"2,668,876","183,626",14.53,"1,946,119",72.92,365,93,49,36,187,68.72,65.30
20220513,"2,668,876","181,918",14.67,"1,957,499",73.35,366,92,53,36,185,69.04,64.60
20220506,"2,668,876","181,835",14.68,"1,956,882",73.32,369,96,57,31,185,68.99,70.60
20220429,"2,668,876","182,087",14.66,"1,954,738",73.24,368,98,52,30,188,69.03,70.30
20220422,"2,668,876","182,122",14.65,"1,953,948",73.21,368,96,52,34,186,68.90,72.00
20220415,"2,668,876","182,313",14.64,"1,953,782",73.21,369,91,53,40,185,68.77,70.30
20220408,"2,668,876","182,825",14.60,"1,949,924",73.06,364,85,52,39,188,68.80,71.60
20220401,"2,668,876","182,990",14.58,"1,948,789",73.02,364,86,56,37,185,68.71,72.50
20220325,"2,668,876","183,970",14.51,"1,945,633",72.90,363,88,51,39,185,68.59,73.60
20220318,"2,668,876","187,145",14.26,"1,932,250",72.40,365,92,50,37,186,68.12,72.80
20220311,"2,668,876","191,668",13.92,"1,908,659",71.52,364,95,46,38,185,67.25,70.40
20220304,"2,669,132","192,462",13.87,"1,907,591",71.47,368,96,51,36,185,67.14,69.70
20220225,"2,669,132","193,627",13.78,"1,900,178",71.19,366,93,52,34,187,66.96,69.10
20220218,"2,669,132","193,673",13.78,"1,899,619",71.17,368,95,53,35,185,66.86,70.10
20220211,"2,669,132","194,238",13.74,"1,896,480",71.05,364,90,53,36,185,66.81,70.60
20220126,"2,669,132","195,060",13.68,"1,894,564",70.98,364,94,53,32,185,66.80,69.30
20220121,"2,669,132","196,160",13.61,"1,888,629",70.76,364,97,48,35,184,66.54,70.40
20220114,"2,669,132","199,298",13.39,"1,869,791",70.05,361,93,47,37,184,65.87,69.00
20220107,"2,669,132","200,428",13.32,"1,867,563",69.97,362,96,47,36,183,65.76,69.10
20211230,"2,669,132","201,940",13.22,"1,863,143",69.80,360,97,46,34,183,65.67,69.10
20211224,"2,669,132","204,468",13.05,"1,851,437",69.36,356,95,45,33,183,65.33,68.70
20211217,"2,669,531","206,794",12.91,"1,840,503",68.94,357,96,46,33,182,64.84,68.20
20211210,"2,669,531","207,099",12.89,"1,840,879",68.96,352,91,46,35,180,64.89,67.90
20211203,"2,669,531","207,272",12.88,"1,839,489",68.91,347,88,48,33,178,64.90,66.40
20211126,"2,669,531","206,821",12.91,"1,842,878",69.03,347,92,42,31,182,65.17,67.30
20211119,"2,669,531","207,042",12.89,"1,843,320",69.05,348,95,40,33,180,65.12,68.10
20211112,"2,669,531","206,380",12.94,"1,845,609",69.14,348,93,42,34,179,65.16,67.70
20211105,"2,669,531","206,655",12.92,"1,849,853",69.30,347,91,41,37,178,65.28,69.00
20211029,"2,669,531","207,676",12.85,"1,844,511",69.09,346,92,43,33,178,65.17,68.00
20211022,"2,669,531","208,320",12.81,"1,841,433",68.98,342,92,42,35,173,65.01,67.40
20211015,"2,669,531","209,247",12.76,"1,837,708",68.84,341,90,45,32,174,64.90,67.70
20211008,"2,669,531","210,345",12.69,"1,831,673",68.61,343,87,49,32,175,64.63,66.80
20211001,"2,669,531","211,333",12.63,"1,825,500",68.38,343,89,46,32,176,64.44,66.00
20210924,"2,670,362","211,526",12.62,"1,821,685",68.22,339,87,42,34,176,64.36,67.10
20210917,"2,670,362","211,688",12.61,"1,824,766",68.33,335,85,41,36,173,64.47,64.70
20210910,"2,670,362","211,554",12.62,"1,824,526",68.33,334,85,40,34,175,64.56,65.00
20210903,"2,670,362","211,676",12.62,"1,826,089",68.38,335,84,41,33,177,64.63,65.30
20210827,"2,670,362","211,152",12.65,"1,829,608",68.52,341,84,45,33,179,64.67,64.70
20210820,"2,670,362","210,519",12.68,"1,834,136",68.68,341,87,42,35,177,64.79,64.20
20210813,"2,670,362","210,430",12.69,"1,844,733",69.08,345,89,43,34,179,65.17,65.70
20210806,"2,670,362","209,219",12.76,"1,852,881",69.39,347,86,46,39,176,65.31,68.30
20210730,"2,670,362","208,587",12.80,"1,856,496",69.52,349,90,41,40,178,65.45,67.30
20210723,"2,670,362","207,722",12.86,"1,862,748",69.76,352,92,43,35,182,65.77,66.80
20210716,"2,662,788","206,959",12.87,"1,860,933",69.89,355,92,40,37,186,65.88,68.00
20210709,"2,662,788","204,359",13.03,"1,879,552",70.59,363,93,42,39,189,66.46,67.60
20210702,"2,662,788","200,523",13.28,"1,897,591",71.26,362,95,39,41,187,67.11,68.00
20210625,"2,662,788","191,369",13.91,"1,938,150",72.79,362,95,41,39,187,68.64,74.50
20210618,"2,662,788","191,926",13.87,"1,930,079",72.48,362,94,40,42,186,68.29,74.70
20210611,"2,662,874","192,857",13.81,"1,925,517",72.31,366,96,43,43,184,67.97,72.30
20210604,"2,662,874","193,140",13.79,"1,923,670",72.24,367,100,41,44,182,67.85,73.40
20210528,"2,662,874","194,986",13.66,"1,913,229",71.85,368,103,41,38,186,67.59,73.20
20210521,"2,662,874","196,305",13.56,"1,903,516",71.48,368,95,43,40,190,67.29,72.50
20210514,"2,662,874","198,914",13.39,"1,890,981",71.01,369,96,45,41,187,66.72,70.60
20210507,"2,662,874","203,026",13.12,"1,875,672",70.44,370,97,46,36,191,66.26,71.10
20210429,"2,662,874","203,451",13.09,"1,889,119",70.94,375,104,38,34,199,66.92,73.60
20210423,"2,662,874","202,428",13.15,"1,898,753",71.30,375,100,35,38,202,67.30,73.90
20210416,"2,662,874","203,651",13.08,"1,895,755",71.19,380,102,38,38,202,67.05,73.50
20210409,"2,662,874","201,122",13.24,"1,908,994",71.69,383,101,38,37,207,67.60,73.30
20210401,"2,662,874","195,443",13.62,"1,936,658",72.73,390,102,38,37,213,68.59,73.50
20210326,"2,662,874","185,285",14.37,"1,974,244",74.14,392,97,41,39,215,69.98,73.80
20210319,"2,662,874","184,976",14.40,"1,973,696",74.12,389,92,39,42,216,70.01,75.00
20210312,"2,662,874","180,617",14.74,"1,989,526",74.71,393,93,41,41,218,70.54,71.40
20210305,"2,662,874","178,165",14.95,"2,006,620",75.36,405,101,45,41,218,70.92,73.50
20210226,"2,662,874","173,668",15.33,"2,028,026",76.16,410,104,39,41,226,71.84,74.60
20210219,"2,662,874","167,922",15.86,"2,053,743",77.13,414,108,39,44,223,72.63,76.10
20210209,"2,662,874","162,678",16.37,"2,073,766",77.88,411,110,38,40,223,73.51,78.40
20210205,"2,662,874","161,511",16.49,"2,079,388",78.09,415,108,42,43,222,73.56,78.40
20210129,"2,662,874","157,223",16.94,"2,095,303",78.69,414,101,46,41,226,74.26,78.40
20210122,"2,662,874","160,648",16.58,"2,076,686",77.99,423,107,49,38,229,73.45,77.60
20210115,"2,610,463","141,974",18.39,"2,057,736",78.83,427,104,48,40,235,74.20,80.40
20210108,"2,610,463","143,898",18.14,"2,035,468",77.97,430,113,46,44,227,73.10,67.40
20201231,"2,610,463","141,590",18.44,"2,051,885",78.60,426,115,41,45,225,73.79,67.30
20201225,"2,610,463","141,436",18.46,"2,050,428",78.55,420,105,44,48,223,73.72,67.80
20201218,"2,610,463","140,433",18.59,"2,058,019",78.84,426,106,46,46,228,73.98,66.70
20201211,"2,610,463","140,215",18.62,"2,063,669",79.05,434,113,50,45,226,74.04,69.90
20201204,"2,610,511","142,231",18.35,"2,058,842",78.87,424,100,49,46,229,74.11,66.60
20201127,"2,610,511","141,998",18.38,"2,065,352",79.12,431,101,55,45,230,74.22,66.50
20201120,"2,610,511","140,970",18.52,"2,067,439",79.20,431,96,58,44,233,74.36,65.60
20201113,"2,610,511","142,472",18.32,"2,057,476",78.82,432,99,56,42,235,74.04,64.10
,
