資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20221104,"298,984","27,765",10.77,"250,268",83.71,95,18,14,14,49,73.29,179.00
20221028,"298,984","27,807",10.75,"249,382",83.41,94,18,13,15,48,72.94,174.50
20221021,"298,984","27,785",10.76,"249,014",83.29,92,16,14,14,48,73.23,170.50
20221014,"298,984","27,738",10.78,"249,246",83.36,92,17,13,13,49,73.62,178.50
20221007,"298,984","27,739",10.78,"248,766",83.20,91,16,12,14,49,73.55,177.50
20220930,"298,984","27,676",10.80,"248,827",83.22,92,16,12,15,49,73.31,180.50
20220923,"298,984","27,720",10.79,"248,484",83.11,91,16,10,16,49,73.33,189.00
20220916,"298,984","27,479",10.88,"248,744",83.20,90,13,12,17,48,73.10,206.50
20220908,"298,984","27,354",10.93,"248,450",83.10,90,14,11,15,50,73.69,206.00
20220902,"298,984","27,192",11.00,"248,712",83.19,92,16,12,14,50,73.55,217.50
20220826,"298,984","27,312",10.95,"248,690",83.18,94,18,13,14,49,73.03,223.00
20220819,"298,984","27,419",10.90,"248,391",83.08,96,23,10,15,48,72.56,221.50
20220812,"298,984","26,028",11.49,"250,839",83.90,98,21,14,14,49,72.98,220.50
20220805,"298,984","26,029",11.49,"248,607",83.15,96,19,13,14,50,72.83,231.50
20220729,"298,984","25,988",11.50,"248,896",83.25,99,21,12,15,51,72.53,230.00
20220722,"298,984","25,911",11.54,"250,342",83.73,102,23,13,16,50,72.17,232.50
20220715,"298,984","25,611",11.67,"249,882",83.58,102,23,12,18,49,71.76,217.50
20220708,"298,984","25,341",11.80,"250,506",83.79,102,24,13,17,48,71.88,248.00
20220701,"298,984","25,301",11.82,"250,468",83.77,99,19,15,15,50,72.78,244.50
20220624,"298,984","25,405",11.77,"250,466",83.77,97,20,13,14,50,73.27,274.50
20220617,"298,984","25,566",11.69,"250,515",83.79,96,16,16,15,49,72.95,247.00
20220610,"298,984","25,626",11.67,"251,298",84.05,96,18,11,18,49,73.20,253.50
20220602,"298,984","25,607",11.68,"251,080",83.98,96,18,12,17,49,73.16,253.50
20220527,"298,984","25,796",11.59,"250,378",83.74,96,18,12,18,48,72.61,247.00
20220520,"298,984","25,922",11.53,"250,073",83.64,96,19,11,17,49,72.91,240.50
20220513,"298,984","25,981",11.51,"250,028",83.63,97,21,12,16,48,72.59,232.00
20220506,"298,984","25,914",11.54,"248,751",83.20,96,20,11,17,48,72.33,241.00
20220429,"298,984","26,025",11.49,"248,721",83.19,96,20,11,17,48,72.30,242.50
20220422,"298,984","26,053",11.48,"248,075",82.97,95,19,11,17,48,72.24,260.00
20220415,"298,984","25,560",11.70,"248,130",82.99,95,19,11,17,48,72.29,260.50
20220408,"298,984","25,400",11.77,"249,327",83.39,98,23,10,18,47,71.88,263.50
20220401,"298,984","25,127",11.90,"249,614",83.49,99,24,9,19,47,71.83,257.00
20220325,"298,984","24,553",12.18,"249,801",83.55,99,22,9,19,49,72.26,235.50
20220318,"298,984","24,302",12.30,"250,034",83.63,98,22,9,16,51,73.16,250.50
20220311,"298,984","23,930",12.49,"250,913",83.92,99,23,8,17,51,73.25,268.00
20220304,"298,984","23,563",12.69,"251,212",84.02,100,23,8,17,52,73.48,288.00
20220225,"298,984","23,572",12.68,"251,064",83.97,100,23,8,17,52,73.39,283.00
20220218,"298,984","23,283",12.84,"251,231",84.03,100,23,7,16,54,73.98,280.00
20220211,"298,984","22,644",13.20,"250,833",83.90,100,23,7,16,54,73.83,285.50
20220126,"298,984","22,094",13.53,"250,673",83.84,98,19,8,16,55,74.11,290.00
20220121,"298,984","21,880",13.66,"251,485",84.11,99,20,9,15,55,74.25,296.50
20220114,"298,984","21,832",13.69,"251,079",83.98,99,20,8,17,54,73.73,311.50
20220107,"298,984","21,810",13.71,"250,099",83.65,99,20,8,16,55,73.65,327.00
20211230,"298,984","21,940",13.63,"250,040",83.63,99,20,8,16,55,73.63,327.50
20211224,"298,984","22,066",13.55,"249,961",83.60,100,21,9,15,55,73.52,320.00
20211217,"298,984","22,255",13.43,"248,262",83.04,98,20,8,15,55,73.37,315.50
20211210,"298,984","22,576",13.24,"247,166",82.67,97,21,6,16,54,73.05,312.50
20211203,"298,984","22,755",13.14,"246,558",82.47,97,20,7,16,54,72.76,300.00
20211126,"298,984","22,632",13.21,"246,287",82.37,96,18,8,16,54,72.73,302.00
20211119,"298,984","22,923",13.04,"245,321",82.05,95,19,6,16,54,72.69,307.50
20211112,"298,984","23,391",12.78,"245,124",81.99,95,18,7,15,55,72.81,297.50
20211105,"298,984","23,545",12.70,"244,492",81.77,96,17,9,15,55,72.37,297.00
20211029,"298,984","23,563",12.69,"243,925",81.58,96,18,8,16,54,72.00,289.00
20211022,"298,984","23,924",12.50,"243,326",81.38,97,19,7,18,53,71.31,270.50
20211015,"298,984","23,833",12.54,"243,347",81.39,98,18,11,16,53,71.12,268.00
20211008,"298,984","23,792",12.57,"243,051",81.29,100,20,12,15,53,70.81,276.00
20211001,"298,984","23,567",12.69,"242,468",81.10,100,21,11,15,53,70.67,274.00
20210924,"298,984","23,574",12.68,"241,732",80.85,99,16,16,14,53,70.38,289.00
20210917,"298,984","23,592",12.67,"242,207",81.01,101,18,16,13,54,70.46,293.50
20210910,"298,984","23,571",12.68,"242,247",81.02,104,20,17,14,53,69.70,290.00
20210903,"298,984","22,856",13.08,"243,437",81.42,108,24,15,17,52,69.05,302.00
20210827,"298,984","22,753",13.14,"243,887",81.57,108,24,14,17,53,69.48,306.50
20210820,"298,984","22,635",13.21,"243,425",81.42,108,25,11,20,52,68.94,295.00
20210813,"298,984","22,582",13.24,"243,984",81.60,109,26,11,20,52,68.92,321.00
20210806,"298,984","22,732",13.15,"245,125",81.99,106,22,12,18,54,70.29,326.00
20210730,"298,984","23,087",12.95,"244,032",81.62,105,21,14,17,53,69.86,335.00
20210723,"298,984","23,860",12.53,"243,709",81.51,105,23,12,17,53,69.89,298.50
20210716,"298,984","23,984",12.47,"243,432",81.42,106,24,12,18,52,69.29,298.50
20210709,"298,984","23,797",12.56,"243,881",81.57,109,27,11,19,52,68.88,290.00
20210702,"298,984","23,442",12.75,"244,392",81.74,110,28,11,18,53,69.16,305.00
20210625,"298,984","23,372",12.79,"243,872",81.57,109,27,12,16,54,69.49,320.00
20210618,"298,984","23,367",12.80,"243,686",81.50,106,25,12,17,52,69.41,311.00
20210611,"298,984","23,430",12.76,"243,045",81.29,106,26,12,16,52,69.44,308.50
20210604,"298,984","23,271",12.85,"243,543",81.46,105,26,11,17,51,69.52,308.00
20210528,"298,984","23,278",12.84,"243,624",81.48,105,27,10,17,51,69.65,321.00
20210521,"298,984","23,253",12.86,"243,759",81.53,104,26,9,16,53,70.44,304.00
20210514,"298,984","23,348",12.81,"244,778",81.87,105,27,10,16,52,70.35,318.00
20210507,"298,984","23,366",12.80,"246,108",82.31,109,28,13,16,52,70.06,306.50
20210429,"298,984","23,585",12.68,"244,425",81.75,105,21,14,16,54,70.40,333.00
20210423,"298,984","23,124",12.93,"245,321",82.05,107,22,16,15,54,70.41,344.00
20210416,"298,984","22,357",13.37,"244,812",81.88,104,19,16,16,53,70.45,354.00
20210409,"298,984","22,459",13.31,"246,070",82.30,103,19,16,15,53,71.18,346.50
20210401,"298,984","21,850",13.68,"247,008",82.62,102,19,16,14,53,71.71,352.00
20210326,"298,984","21,850",13.68,"247,282",82.71,102,18,18,13,53,71.88,341.00
20210319,"298,984","21,757",13.74,"247,582",82.81,103,19,18,13,53,71.81,317.00
20210312,"298,984","21,756",13.74,"247,692",82.84,103,19,19,12,53,71.86,312.00
20210305,"298,984","22,502",13.29,"245,633",82.16,101,19,17,12,53,71.68,279.00
20210226,"298,984","22,190",13.47,"246,379",82.41,103,19,19,12,53,71.52,285.00
20210219,"298,984","21,869",13.67,"245,799",82.21,104,20,19,11,54,71.46,290.00
20210209,"298,984","21,564",13.86,"246,710",82.52,104,20,19,11,54,71.76,288.50
20210205,"298,984","21,281",14.05,"246,384",82.41,103,19,18,12,54,71.79,288.50
20210129,"298,984","21,848",13.68,"245,514",82.12,102,19,18,10,55,72.13,265.50
20210122,"298,984","22,255",13.43,"246,021",82.29,100,18,18,9,55,72.83,285.00
20210115,"298,984","22,556",13.26,"246,769",82.54,101,21,17,9,54,72.70,264.00
20210108,"298,984","23,449",12.75,"245,621",82.15,101,20,19,9,53,71.96,252.00
20201231,"298,984","24,005",12.46,"244,179",81.67,102,23,16,11,52,71.03,236.00
20201225,"298,984","23,878",12.52,"244,991",81.94,103,24,16,11,52,71.19,224.00
20201218,"298,984","23,316",12.82,"245,677",82.17,104,25,15,12,52,71.20,247.00
20201211,"298,984","23,263",12.85,"245,002",81.94,102,23,18,11,50,70.73,252.00
20201204,"298,984","23,449",12.75,"244,247",81.69,102,23,18,11,50,70.47,250.00
20201127,"298,984","23,635",12.65,"242,989",81.27,102,23,19,9,51,70.39,250.00
20201120,"298,984","23,405",12.77,"243,103",81.31,103,26,18,8,51,70.36,248.00
20201113,"298,984","22,858",13.08,"243,851",81.56,105,25,20,8,52,70.55,248.00
,
