資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20220513,"3,587,475","122,050",29.39,"2,922,238",81.46,405,104,45,26,230,78.50,25.40
20220506,"3,587,475","122,815",29.21,"2,915,999",81.28,408,103,46,30,229,78.22,25.80
20220429,"3,587,475","124,085",28.91,"2,906,669",81.02,409,105,48,30,226,77.91,25.40
20220422,"3,587,475","124,361",28.85,"2,903,919",80.95,407,104,46,32,225,77.82,25.10
20220415,"3,587,475","125,030",28.69,"2,900,748",80.86,406,103,48,29,226,77.77,25.35
20220408,"3,587,475","126,433",28.37,"2,888,853",80.53,414,109,48,31,226,77.31,24.80
20220401,"3,587,475","126,130",28.44,"2,890,680",80.58,413,106,48,30,229,77.42,24.85
20220325,"3,587,475","125,108",28.68,"2,898,417",80.79,415,108,49,30,228,77.59,25.30
20220318,"3,587,475","124,629",28.79,"2,902,043",80.89,414,109,45,32,228,77.69,25.00
20220311,"3,587,475","124,174",28.89,"2,906,930",81.03,421,107,47,37,230,77.71,25.15
20220304,"3,587,475","122,585",29.27,"2,915,506",81.27,417,107,44,35,231,78.05,25.30
20220225,"3,587,475","122,877",29.20,"2,914,547",81.24,422,107,47,34,234,78.00,25.65
20220218,"3,587,475","122,890",29.19,"2,913,159",81.20,421,105,48,30,238,78.07,25.70
20220211,"3,587,475","122,949",29.18,"2,911,399",81.15,417,99,46,32,240,78.11,25.80
20220126,"3,587,475","123,389",29.07,"2,907,913",81.06,420,104,47,30,239,77.96,25.20
20220121,"3,587,475","123,745",28.99,"2,904,580",80.96,422,105,50,28,239,77.84,25.15
20220114,"3,587,475","123,886",28.96,"2,904,739",80.97,428,108,52,29,239,77.73,25.00
20220107,"3,587,475","123,875",28.96,"2,904,160",80.95,427,109,50,29,239,77.75,24.95
20211230,"3,587,475","123,306",29.09,"2,907,947",81.06,427,108,51,28,240,77.87,24.95
20211224,"3,587,475","123,447",29.06,"2,906,545",81.02,427,109,48,30,240,77.83,25.00
20211217,"3,587,475","122,852",29.20,"2,912,812",81.19,429,109,49,29,242,78.02,25.30
20211210,"3,587,475","122,672",29.24,"2,915,173",81.26,429,106,51,30,242,78.06,25.55
20211203,"3,587,475","122,847",29.20,"2,916,658",81.30,431,106,53,30,242,78.05,25.65
20211126,"3,587,475","124,109",28.91,"2,908,947",81.09,433,108,51,31,243,77.83,25.80
20211119,"3,587,475","123,625",29.02,"2,913,789",81.22,428,105,48,31,244,78.07,26.10
20211112,"3,587,475","124,140",28.90,"2,904,525",80.96,424,104,48,32,240,77.80,26.50
20211105,"3,587,475","124,762",28.75,"2,901,821",80.89,424,107,48,32,237,77.66,26.50
20211029,"3,587,475","125,905",28.49,"2,897,860",80.78,421,108,45,31,237,77.63,26.55
20211022,"3,587,475","128,641",27.89,"2,877,691",80.21,419,107,42,33,237,77.08,26.90
20211015,"3,587,475","131,144",27.36,"2,864,795",79.86,418,107,41,32,238,76.77,26.55
20211008,"3,587,475","133,518",26.87,"2,845,117",79.31,414,105,40,31,238,76.30,26.70
20211001,"3,587,475","136,291",26.32,"2,823,976",78.72,416,110,39,31,236,75.67,25.55
20210924,"3,587,475","139,292",25.76,"2,801,522",78.09,415,104,42,33,236,75.02,25.75
20210917,"3,587,475","140,639",25.51,"2,788,042",77.72,412,101,39,34,238,74.71,24.90
20210910,"3,587,475","141,567",25.34,"2,779,847",77.49,411,99,40,34,238,74.49,24.55
20210903,"3,587,475","142,736",25.13,"2,773,028",77.30,415,101,45,34,235,74.18,24.45
20210827,"3,587,475","143,746",24.96,"2,769,270",77.19,414,101,46,34,233,74.05,24.20
20210820,"3,587,475","144,398",24.84,"2,765,461",77.09,413,100,44,35,234,73.97,23.90
20210813,"3,587,475","145,506",24.66,"2,755,523",76.81,416,99,47,34,236,73.70,23.75
20210806,"3,587,475","144,664",24.80,"2,762,349",77.00,415,97,49,34,235,73.86,23.70
20210730,"3,587,475","143,015",25.08,"2,775,848",77.38,419,100,51,32,236,74.21,23.45
20210723,"3,587,475","141,430",25.37,"2,785,932",77.66,420,98,49,35,238,74.47,23.65
20210716,"3,587,475","136,393",26.30,"2,820,317",78.62,423,93,53,36,241,75.40,23.85
20210709,"3,587,475","132,227",27.13,"2,827,063",78.80,436,100,49,37,250,75.54,27.50
20210702,"3,587,475","134,946",26.58,"2,790,472",77.78,437,103,50,33,251,74.55,26.75
20210625,"3,587,475","135,190",26.54,"2,788,541",77.73,440,104,53,33,250,74.43,25.70
20210618,"3,587,475","133,140",26.95,"2,806,452",78.23,435,102,52,34,247,74.94,26.15
20210611,"3,587,475","133,083",26.96,"2,803,699",78.15,430,101,51,34,244,74.90,25.25
20210604,"3,587,475","132,044",27.17,"2,815,530",78.48,432,103,47,37,245,75.20,25.80
20210528,"3,587,475","132,441",27.09,"2,812,882",78.41,433,104,46,37,246,75.14,25.70
20210521,"3,587,475","132,602",27.05,"2,809,196",78.31,433,102,47,38,246,75.03,25.75
20210514,"3,587,475","132,141",27.15,"2,807,547",78.26,435,105,50,34,246,74.98,24.95
20210507,"3,587,475","132,571",27.06,"2,813,990",78.44,438,103,53,34,248,75.11,26.85
20210429,"3,587,475","133,692",26.83,"2,813,501",78.43,444,104,51,37,252,75.06,27.15
20210423,"3,587,475","133,580",26.86,"2,819,817",78.60,446,108,50,35,253,75.27,27.10
20210416,"3,587,475","134,821",26.61,"2,807,079",78.25,444,99,56,35,254,74.91,27.10
20210409,"3,587,475","133,190",26.94,"2,816,993",78.52,444,102,52,34,256,75.25,27.55
20210401,"3,587,475","132,051",27.17,"2,831,470",78.93,448,106,53,37,252,75.52,26.75
20210326,"3,587,475","123,947",28.94,"2,875,242",80.15,444,101,50,38,255,76.83,26.60
20210319,"3,587,475","121,301",29.57,"2,878,471",80.24,441,103,48,36,254,76.97,27.05
20210312,"3,587,475","124,591",28.79,"2,855,523",79.60,443,110,43,37,253,76.30,25.90
20210305,"3,587,475","127,642",28.11,"2,829,752",78.88,441,112,41,35,253,75.63,25.20
20210226,"3,587,475","126,892",28.27,"2,831,514",78.93,437,109,42,32,254,75.77,24.80
20210219,"3,587,475","121,307",29.57,"2,839,424",79.15,442,109,46,37,250,75.77,23.60
20210209,"3,587,475","119,812",29.94,"2,854,737",79.58,446,107,49,36,254,76.21,23.15
20210205,"3,587,475","119,696",29.97,"2,857,653",79.66,448,108,50,36,254,76.26,23.15
20210129,"3,587,475","118,960",30.16,"2,868,101",79.95,454,111,53,34,256,76.51,23.25
20210122,"3,587,475","119,288",30.07,"2,862,705",79.80,454,109,53,38,254,76.29,23.10
20210115,"3,587,475","118,133",30.37,"2,876,121",80.17,452,112,52,35,253,76.72,23.70
20210108,"3,587,475","117,516",30.53,"2,886,135",80.45,448,108,51,36,253,77.05,23.85
20201231,"3,587,475","117,449",30.54,"2,890,621",80.58,446,109,48,35,254,77.26,24.00
20201225,"3,587,475","117,593",30.51,"2,888,882",80.53,445,108,52,32,253,77.22,23.95
20201218,"3,587,475","117,760",30.46,"2,888,813",80.52,448,107,51,35,255,77.19,23.70
20201211,"3,587,475","118,269",30.33,"2,884,452",80.40,446,106,49,36,255,77.11,24.00
20201204,"3,587,475","118,258",30.34,"2,877,230",80.20,442,105,53,35,249,76.86,23.75
20201127,"3,587,475","118,883",30.18,"2,876,439",80.18,443,108,50,35,250,76.85,23.35
20201120,"3,587,475","118,265",30.33,"2,878,469",80.24,445,106,48,35,256,76.98,22.90
20201113,"3,587,475","117,860",30.44,"2,881,291",80.32,446,104,50,37,255,76.98,22.90
,
