資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230113,"2,901,602","220,913",13.13,"1,772,180",61.08,437,123,47,47,220,56.44,30.20
20230106,"2,901,602","223,231",13.00,"1,756,149",60.52,435,126,45,48,216,55.86,29.30
20221230,"2,901,602","223,431",12.99,"1,752,714",60.41,430,125,45,44,216,55.88,29.40
20221223,"2,901,602","224,229",12.94,"1,748,156",60.25,433,123,48,44,218,55.68,29.90
20221216,"2,901,602","231,943",12.51,"1,694,503",58.40,434,123,50,46,215,53.72,30.00
20221209,"2,901,602","235,976",12.30,"1,665,797",57.41,430,122,56,44,208,52.67,28.40
20221202,"2,901,602","236,161",12.29,"1,670,871",57.58,418,121,50,47,200,52.93,27.60
20221125,"2,902,922","236,067",12.30,"1,676,822",57.76,415,120,53,41,201,53.25,27.25
20221118,"2,902,922","235,905",12.31,"1,682,328",57.95,411,117,50,42,202,53.52,27.65
20221111,"2,902,922","237,502",12.22,"1,674,991",57.70,406,115,57,37,197,53.30,27.50
20221104,"2,902,922","237,185",12.24,"1,682,113",57.95,399,116,51,39,193,53.59,25.35
20221028,"2,902,922","236,882",12.25,"1,686,596",58.10,398,114,53,38,193,53.77,25.80
20221021,"2,902,922","236,897",12.25,"1,688,336",58.16,395,112,52,38,193,53.89,26.10
20221014,"2,902,922","237,193",12.24,"1,686,275",58.09,391,112,51,37,191,53.86,26.55
20221007,"2,902,922","237,583",12.22,"1,683,362",57.99,393,112,52,35,194,53.80,26.80
20220930,"2,902,922","238,083",12.19,"1,681,947",57.94,394,114,50,39,191,53.65,26.55
20220923,"2,902,922","238,810",12.16,"1,675,450",57.72,394,117,52,35,190,53.43,27.25
20220916,"2,902,922","238,703",12.16,"1,678,282",57.81,391,117,50,32,192,53.67,27.35
20220908,"2,902,922","239,015",12.15,"1,676,994",57.77,388,117,48,34,189,53.62,27.20
20220902,"2,902,922","238,631",12.16,"1,684,047",58.01,387,116,45,34,192,53.96,27.30
20220826,"2,902,922","238,509",12.17,"1,685,022",58.05,377,112,48,31,186,54.07,28.05
20220819,"2,903,102","239,180",12.14,"1,682,607",57.96,377,108,49,36,184,53.88,28.50
20220812,"2,903,102","240,671",12.06,"1,673,703",57.65,379,108,48,32,191,53.69,28.65
20220805,"2,903,102","242,961",11.95,"1,656,854",57.07,383,115,48,31,189,53.05,27.35
20220729,"2,903,102","244,507",11.87,"1,642,410",56.57,383,117,48,29,189,52.59,26.50
20220722,"2,903,102","245,081",11.85,"1,641,649",56.55,383,118,46,30,189,52.54,25.10
20220715,"2,903,102","244,816",11.86,"1,643,384",56.61,386,121,45,30,190,52.57,24.45
20220708,"2,903,102","243,808",11.91,"1,648,332",56.78,394,118,51,32,193,52.60,24.05
20220701,"2,903,102","240,522",12.07,"1,672,848",57.62,398,116,50,29,203,53.58,26.35
20220624,"2,903,102","239,109",12.14,"1,694,072",58.35,399,115,47,28,209,54.42,28.70
20220617,"2,903,102","239,552",12.12,"1,693,089",58.32,399,116,43,31,209,54.35,28.95
20220610,"2,903,102","240,330",12.08,"1,685,153",58.05,404,114,47,28,215,54.13,28.80
20220602,"2,903,102","240,371",12.08,"1,686,995",58.11,408,118,47,28,215,54.12,28.80
20220527,"2,903,102","241,062",12.04,"1,681,540",57.92,408,118,46,28,216,53.95,27.65
20220520,"2,903,252","240,101",12.09,"1,689,289",58.19,411,116,47,31,217,54.15,27.80
20220513,"2,903,252","240,054",12.09,"1,691,813",58.27,415,119,48,30,218,54.19,27.15
20220506,"2,903,252","238,119",12.19,"1,710,066",58.90,408,111,47,32,218,54.90,29.05
20220429,"2,903,252","237,842",12.21,"1,713,043",59.00,408,111,46,30,221,55.08,28.50
20220422,"2,903,252","235,114",12.35,"1,735,366",59.77,407,113,45,28,221,55.91,29.10
20220415,"2,903,252","234,826",12.36,"1,742,345",60.01,406,110,45,31,220,56.12,29.40
20220408,"2,903,252","234,203",12.40,"1,736,639",59.82,408,110,43,34,221,55.89,29.15
20220401,"2,903,252","233,301",12.44,"1,744,990",60.10,412,113,40,34,225,56.19,29.90
20220325,"2,903,252","232,688",12.48,"1,745,132",60.11,415,112,43,34,226,56.13,29.85
20220318,"2,903,252","230,963",12.57,"1,756,904",60.52,417,111,44,32,230,56.60,29.75
20220311,"2,903,252","230,384",12.60,"1,762,069",60.69,419,113,42,32,232,56.77,29.50
20220304,"2,903,252","226,703",12.81,"1,784,839",61.48,419,114,40,33,232,57.58,29.50
20220225,"2,903,252","222,785",13.03,"1,802,058",62.07,471,126,48,38,259,57.63,29.40
20220218,"2,903,252","218,742",13.27,"1,828,766",62.99,473,126,48,41,258,58.47,30.30
20220211,"2,903,252","217,236",13.36,"1,832,636",63.12,474,128,50,37,259,58.62,31.00
20220126,"2,903,252","216,746",13.39,"1,826,009",62.90,477,132,51,36,258,58.34,31.35
20220121,"2,903,252","219,502",13.23,"1,807,320",62.25,472,130,46,38,258,57.80,31.25
20220114,"2,903,252","223,425",12.99,"1,780,032",61.31,480,131,51,39,259,56.67,29.85
20220107,"2,903,252","224,624",12.92,"1,772,974",61.07,472,129,50,40,253,56.44,29.05
20211230,"2,903,252","224,506",12.93,"1,776,686",61.20,473,131,49,41,252,56.55,29.15
20211224,"2,903,252","225,185",12.89,"1,774,068",61.11,472,132,49,38,253,56.52,29.10
20211217,"2,903,252","224,222",12.95,"1,778,663",61.26,468,131,50,38,249,56.67,28.85
20211210,"2,903,252","223,600",12.98,"1,785,540",61.50,469,132,49,41,247,56.83,29.25
20211203,"2,903,252","223,485",12.99,"1,789,996",61.65,469,130,53,39,247,56.98,29.15
20211126,"2,903,252","224,702",12.92,"1,781,571",61.36,464,130,48,42,244,56.70,29.15
20211119,"2,903,372","226,650",12.81,"1,767,958",60.89,462,130,46,42,244,56.28,29.20
20211112,"2,903,372","226,685",12.81,"1,769,015",60.93,465,133,44,43,245,56.28,28.80
20211105,"2,903,372","226,183",12.84,"1,776,002",61.17,467,135,45,41,246,56.51,29.55
20211029,"2,903,372","228,196",12.72,"1,765,327",60.80,466,134,48,42,242,56.07,29.20
20211022,"2,903,372","230,096",12.62,"1,756,622",60.50,467,134,49,40,244,55.80,29.25
20211015,"2,903,372","232,220",12.50,"1,744,096",60.07,471,141,53,41,236,55.13,28.70
20211008,"2,903,372","233,663",12.43,"1,737,090",59.83,475,143,51,44,237,54.81,28.40
20211001,"2,903,372","235,315",12.34,"1,721,447",59.29,476,142,55,43,236,54.21,27.45
20210924,"2,903,372","234,803",12.37,"1,726,575",59.47,477,139,52,49,237,54.32,27.70
20210917,"2,903,372","234,886",12.36,"1,726,622",59.47,475,142,52,42,239,54.48,27.70
20210910,"2,903,372","233,948",12.41,"1,728,174",59.52,474,138,53,40,243,54.65,27.15
20210903,"2,903,372","233,653",12.43,"1,732,307",59.67,477,138,54,42,243,54.72,27.55
20210827,"2,903,612","233,267",12.45,"1,734,415",59.73,478,136,52,45,245,54.79,27.50
20210820,"2,903,612","232,410",12.49,"1,742,699",60.02,485,140,55,40,250,55.09,26.90
20210813,"2,903,612","230,718",12.59,"1,760,332",60.63,493,138,54,45,256,55.60,27.15
20210806,"2,903,612","226,810",12.80,"1,783,627",61.43,486,131,59,43,253,56.48,27.70
20210730,"2,903,612","221,973",13.08,"1,821,483",62.73,487,132,57,44,254,57.78,27.75
20210723,"2,903,612","217,277",13.36,"1,841,983",63.44,485,128,63,43,251,58.44,28.10
20210716,"2,903,612","203,989",14.23,"1,933,231",66.58,497,128,61,44,264,61.59,31.75
20210709,"2,903,612","203,996",14.23,"1,935,594",66.66,497,129,63,43,262,61.65,32.70
20210702,"2,903,612","205,240",14.15,"1,922,225",66.20,498,127,64,45,262,61.14,32.35
20210625,"2,903,612","205,998",14.10,"1,915,840",65.98,499,131,61,42,265,60.98,30.80
20210618,"2,903,612","205,169",14.15,"1,924,657",66.28,506,130,63,47,266,61.10,30.65
20210611,"2,903,612","204,400",14.21,"1,928,731",66.43,510,128,64,47,271,61.25,30.15
20210604,"2,903,612","203,571",14.26,"1,936,085",66.68,512,130,59,45,278,61.64,30.95
20210528,"2,903,612","202,467",14.34,"1,936,936",66.71,519,126,61,49,283,61.56,30.55
20210521,"2,903,612","198,669",14.62,"1,950,378",67.17,530,131,64,47,288,61.96,29.10
20210514,"2,903,612","195,804",14.83,"1,965,365",67.69,530,128,63,47,292,62.52,29.55
20210507,"2,903,612","195,944",14.82,"1,964,382",67.65,537,132,66,44,295,62.44,31.15
20210429,"2,903,612","195,219",14.87,"1,984,046",68.33,539,124,65,47,303,63.21,32.70
20210423,"2,903,612","194,312",14.94,"1,994,600",68.69,538,119,64,51,304,63.55,32.45
20210416,"2,903,612","192,136",15.11,"2,023,007",69.67,536,118,56,60,302,64.45,32.95
20210409,"2,903,612","190,131",15.27,"2,042,661",70.35,538,113,60,59,306,65.15,33.70
20210401,"2,903,612","188,372",15.41,"2,055,708",70.80,536,109,60,57,310,65.73,33.40
20210326,"2,903,612","187,890",15.45,"2,062,611",71.04,538,108,64,51,315,66.09,33.45
20210319,"2,840,612","184,306",15.41,"2,015,333",70.95,545,111,61,53,320,65.83,33.85
20210312,"2,840,612","187,393",15.16,"1,994,552",70.22,540,110,62,54,314,65.08,32.40
20210305,"2,840,612","189,182",15.02,"1,987,610",69.97,544,115,65,53,311,64.71,31.65
20210226,"2,840,612","186,985",15.19,"2,006,453",70.63,546,114,65,55,312,65.30,32.00
20210219,"2,840,612","186,016",15.27,"2,011,571",70.81,550,119,63,55,313,65.47,31.15
20210209,"2,840,612","185,257",15.33,"2,016,692",70.99,552,120,58,59,315,65.62,30.80
20210205,"2,840,612","185,116",15.35,"2,018,119",71.05,552,122,58,55,317,65.77,30.80
20210129,"2,840,612","183,704",15.46,"2,035,648",71.66,548,119,56,58,315,66.38,31.25
20210122,"2,840,612","190,444",14.92,"1,988,754",70.01,558,124,60,58,316,64.54,30.70
20210115,"2,840,612","190,222",14.93,"1,997,674",70.33,554,119,58,62,315,64.87,31.00
20210108,"2,840,612","193,231",14.70,"1,983,088",69.81,559,120,57,66,316,64.23,31.00
20201231,"2,840,612","193,186",14.70,"1,985,763",69.91,557,119,55,69,314,64.30,31.00
20201225,"2,840,612","193,726",14.66,"1,982,831",69.80,557,121,54,69,313,64.17,30.55
20201218,"2,840,612","193,532",14.68,"1,985,801",69.91,554,119,52,67,316,64.44,30.20
20201211,"2,840,612","193,618",14.67,"1,991,994",70.13,554,119,53,68,314,64.58,31.60
20201204,"2,840,612","192,604",14.75,"1,999,683",70.40,552,120,57,62,313,64.93,31.30
20201127,"2,840,612","189,447",14.99,"2,012,200",70.84,551,123,49,61,318,65.53,30.95
20201120,"2,840,612","189,821",14.96,"2,014,944",70.93,554,125,56,55,318,65.59,30.05
20201113,"2,840,612","190,871",14.88,"2,014,118",70.90,549,120,59,55,315,65.61,30.30
,
