資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20221111,"419,765","47,791",8.78,"286,463",68.24,55,19,11,6,19,62.93,109.50
20221104,"419,765","47,840",8.77,"286,410",68.23,56,20,10,8,18,62.46,111.00
20221028,"419,765","48,539",8.65,"284,556",67.79,50,15,10,5,20,63.34,102.50
20221021,"419,765","49,521",8.48,"283,918",67.64,51,19,9,3,20,63.34,95.00
20221014,"419,765","49,183",8.53,"284,184",67.70,52,20,7,5,20,63.28,103.50
20221007,"419,765","49,130",8.54,"285,321",67.97,54,21,8,5,20,63.23,113.00
20220930,"419,765","49,971",8.40,"281,848",67.14,49,18,8,4,19,63.02,108.00
20220923,"419,765","49,022",8.56,"283,398",67.51,48,16,6,6,20,63.51,117.00
20220916,"419,765","49,474",8.48,"282,050",67.19,48,16,10,4,18,62.90,120.00
20220908,"419,765","48,973",8.57,"283,467",67.53,49,15,9,6,19,63.14,117.50
20220902,"419,765","49,154",8.54,"284,143",67.69,51,17,12,4,18,63.09,122.00
20220826,"419,765","47,553",8.83,"285,901",68.11,51,16,10,4,21,63.81,126.50
20220819,"419,765","47,138",8.91,"286,563",68.27,52,17,10,3,22,64.09,125.50
20220812,"419,765","47,558",8.83,"285,791",68.08,53,19,8,6,20,63.20,121.50
20220805,"419,765","47,112",8.91,"285,432",68.00,51,14,6,7,24,63.84,114.00
20220729,"419,765","46,144",9.10,"290,861",69.29,58,18,8,8,24,64.19,119.50
20220722,"419,765","40,729",10.31,"301,689",71.87,64,19,8,10,27,65.99,130.00
20220715,"419,765","40,304",10.41,"300,870",71.68,60,13,12,7,28,66.67,116.00
20220708,"419,765","39,005",10.76,"302,829",72.14,60,11,13,7,29,67.26,117.00
20220701,"419,765","39,055",10.75,"299,816",71.42,65,19,13,9,24,65.06,122.50
20220624,"419,765","36,830",11.40,"306,198",72.95,68,17,14,8,29,66.96,140.00
20220617,"419,765","35,559",11.80,"309,869",73.82,75,27,12,9,27,66.64,167.50
20220610,"419,765","34,847",12.05,"310,684",74.01,75,25,11,10,29,67.13,172.50
20220602,"419,765","35,968",11.67,"308,243",73.43,76,25,17,6,28,66.31,173.00
20220527,"419,765","36,264",11.58,"307,843",73.34,77,24,17,7,29,66.10,162.50
20220520,"419,765","35,234",11.91,"307,912",73.35,73,22,11,5,35,67.73,175.00
20220513,"419,765","38,009",11.04,"303,680",72.35,72,19,13,10,30,65.85,166.50
20220506,"419,765","38,643",10.86,"301,441",71.81,70,22,12,9,27,65.30,171.50
20220429,"419,765","39,638",10.59,"299,798",71.42,70,22,14,9,25,64.65,146.00
20220422,"419,765","36,607",11.47,"307,151",73.17,74,29,9,6,30,66.82,159.50
20220415,"419,765","34,516",12.16,"314,842",75.00,75,26,9,8,32,68.74,156.50
20220408,"419,765","30,179",13.91,"324,017",77.19,68,19,5,8,36,72.38,173.00
20220401,"419,765","26,100",16.08,"337,046",80.29,65,18,6,6,35,75.83,183.00
20220325,"419,765","28,828",14.56,"331,881",79.06,66,17,7,9,33,73.82,179.50
20220318,"419,765","39,903",10.52,"307,970",73.37,63,21,3,11,28,67.81,149.00
20220311,"419,765","43,020",9.76,"300,420",71.57,56,18,7,8,23,66.56,143.00
20220304,"419,765","43,636",9.62,"298,995",71.23,57,17,11,6,23,66.20,144.50
20220225,"419,765","44,410",9.45,"295,917",70.50,54,14,8,9,23,65.63,136.50
20220218,"419,765","43,680",9.61,"297,396",70.85,57,17,9,8,23,65.68,144.50
20220211,"419,765","41,048",10.23,"301,400",71.80,52,9,11,7,25,67.40,152.00
20220126,"419,765","43,960",9.55,"297,144",70.79,49,13,9,4,23,66.96,143.00
20220121,"419,765","46,831",8.96,"289,209",68.90,46,14,6,5,21,65.14,135.00
20220114,"419,765","49,429",8.49,"280,391",66.80,49,16,7,5,21,62.68,124.00
20220107,"419,765","49,271",8.52,"283,856",67.62,51,13,13,4,21,63.13,131.00
20211230,"419,765","48,206",8.71,"285,449",68.00,51,10,11,11,19,62.64,141.00
20211224,"419,749","48,188",8.71,"287,385",68.47,53,10,11,9,23,63.61,143.00
20211217,"419,671","46,036",9.12,"290,608",69.25,53,13,14,7,19,63.94,144.50
20211210,"419,536","46,467",9.03,"288,176",68.69,51,14,8,8,21,64.15,140.00
20211203,"419,344","43,473",9.65,"296,098",70.61,55,13,12,9,21,65.18,154.00
20211126,"419,221","42,905",9.77,"297,438",70.95,53,10,15,4,24,66.43,143.50
20211119,"418,992","43,329",9.67,"296,923",70.87,52,14,13,5,20,65.99,135.50
20211112,"418,731","44,607",9.39,"294,027",70.22,51,17,10,4,20,65.75,133.00
20211105,"417,778","44,805",9.32,"290,826",69.61,48,15,11,5,17,64.99,124.00
20211029,"417,752","43,401",9.63,"293,276",70.20,50,15,10,6,19,65.50,128.00
20211022,"417,673","41,443",10.08,"295,708",70.80,49,14,6,6,23,66.84,144.00
20211015,"417,655","43,817",9.53,"290,549",69.57,50,14,8,4,24,65.63,122.00
20211008,"417,597","42,651",9.79,"295,954",70.87,55,18,8,5,24,66.30,131.00
20211001,"417,210","44,774",9.32,"290,087",69.53,54,16,11,4,23,64.84,124.00
20210924,"417,157","45,189",9.23,"288,347",69.12,54,16,10,5,23,64.47,135.00
20210917,"417,150","45,428",9.18,"288,062",69.05,52,14,10,6,22,64.42,126.50
20210910,"417,028","43,372",9.62,"291,362",69.87,61,21,10,4,26,64.74,133.00
20210903,"414,992","36,865",11.26,"303,173",73.06,71,21,8,12,30,66.48,165.50
20210827,"414,647","38,002",10.91,"300,019",72.36,69,15,16,12,26,65.11,150.00
20210820,"411,234","39,805",10.33,"291,200",70.81,62,19,13,3,27,65.63,144.00
20210813,"411,234","38,893",10.57,"296,213",72.03,62,17,10,7,28,66.80,130.50
20210806,"411,234","39,717",10.35,"292,775",71.19,56,15,9,5,27,66.60,150.00
20210730,"411,234","37,016",11.11,"295,569",71.87,59,16,9,9,25,66.41,135.00
20210723,"411,014","29,894",13.75,"307,711",74.87,59,12,12,6,29,70.04,141.00
20210716,"410,765","27,431",14.97,"311,428",75.82,64,17,10,6,31,70.81,137.00
20210709,"410,393","31,051",13.22,"293,189",71.44,60,17,13,6,24,65.81,105.50
20210702,"410,113","33,691",12.17,"281,713",68.69,54,15,12,8,19,63.16,86.00
20210625,"409,294","35,693",11.47,"278,027",67.93,51,17,9,7,18,62.91,84.30
20210618,"406,417","35,700",11.38,"275,649",67.82,51,16,9,7,19,62.82,79.60
20210611,"400,663","34,271",11.69,"274,309",68.46,48,12,7,11,18,63.31,83.00
20210604,"400,663","31,612",12.67,"274,179",68.43,49,14,8,4,23,64.43,86.00
20210528,"400,663","32,082",12.49,"265,328",66.22,45,13,6,6,20,62.27,79.20
20210521,"400,663","32,283",12.41,"260,874",65.11,43,13,9,4,17,60.99,64.00
20210514,"400,663","31,594",12.68,"260,920",65.12,44,12,5,14,13,59.67,63.50
20210507,"400,663","32,195",12.44,"261,533",65.28,41,7,10,5,19,61.54,67.30
20210429,"400,663","33,164",12.08,"258,787",64.59,42,9,11,8,14,59.73,69.00
20210423,"400,663","33,487",11.96,"260,852",65.11,41,13,6,9,13,60.45,74.40
20210416,"400,663","34,640",11.57,"259,137",64.68,43,16,10,4,13,60.08,71.10
20210409,"398,488","34,913",11.41,"263,550",66.14,42,14,7,5,16,62.13,60.70
20210401,"390,674","30,357",12.87,"263,394",67.42,40,10,10,5,15,63.21,58.20
20210326,"389,666","34,666",11.24,"240,254",61.66,29,13,6,3,7,58.26,47.45
20210319,"389,666","34,314",11.36,"238,743",61.27,28,15,4,2,7,58.26,44.50
20210312,"389,666","33,516",11.63,"238,599",61.23,27,14,4,2,7,58.39,44.60
20210305,"389,666","33,045",11.79,"241,066",61.86,29,14,5,2,8,58.80,44.30
20210226,"389,666","33,115",11.77,"241,255",61.91,29,13,6,3,7,58.58,47.35
20210219,"389,666","32,976",11.82,"239,422",61.44,27,12,5,3,7,58.46,47.45
20210209,"389,666","33,547",11.62,"236,682",60.74,24,12,3,2,7,58.20,44.20
20210205,"389,666","33,680",11.57,"237,285",60.89,26,14,3,3,6,57.92,44.20
20210129,"389,666","33,874",11.50,"239,046",61.35,29,17,3,2,7,58.22,43.10
20210122,"389,666","34,069",11.44,"239,407",61.44,29,16,4,2,7,58.33,44.65
20210115,"389,119","33,583",11.59,"244,250",62.77,32,15,5,5,7,58.79,47.30
20210108,"388,828","34,531",11.26,"239,895",61.70,29,13,6,3,7,58.40,45.35
20201231,"388,226","34,309",11.32,"241,608",62.23,31,14,7,3,7,58.62,47.45
20201225,"387,983","34,351",11.29,"240,484",61.98,29,12,7,3,7,58.55,46.40
20201218,"387,977","33,208",11.68,"247,227",63.72,35,14,7,4,10,59.88,44.75
20201211,"302,582","25,876",11.69,"191,153",63.17,16,5,3,1,7,61.38,46.95
20201204,"298,959","24,807",12.05,"190,796",63.82,16,5,2,3,6,61.62,48.75
20201127,"298,598","24,734",12.07,"189,915",63.60,15,3,3,2,7,61.83,45.75
20201120,"298,467","24,524",12.17,"189,948",63.64,17,7,3,0,7,61.85,43.70
20201113,"298,462","24,367",12.25,"189,759",63.58,17,7,3,0,7,61.79,41.90
,
